Key-[0] | Value-[0]
Key-[803] | Value-[2012-11-10]
Key-[804] | Value-[2012-11-11]
Key-[805] | Value-[2012-11-13]
Key-[806] | Value-[2012-11-14]
Key-[807] | Value-[2012-11-15]
Key-[808] | Value-[2012-11-16]
Key-[809] | Value-[2012-11-18]
Key-[810] | Value-[2012-11-19]
Key-[811] | Value-[2012-11-20]
Key-[812] | Value-[2012-11-21]
Key-[813] | Value-[2012-11-23]
Key-[814] | Value-[2012-11-24]
Key-[815] | Value-[2012-11-27]
Key-[816] | Value-[2012-11-28]
Key-[817] | Value-[2012-11-29]
Key-[818] | Value-[2012-12-01]
Key-[819] | Value-[2012-12-02]
Key-[820] | Value-[2012-12-03]
Key-[821] | Value-[2012-12-04]
Key-[822] | Value-[2012-12-05]
Key-[823] | Value-[2012-12-06]
Key-[824] | Value-[2012-12-07]
Key-[825] | Value-[2012-12-09]
Key-[826] | Value-[2012-12-10]
Key-[827] | Value-[2012-12-13]
Key-[828] | Value-[2012-12-16]
Key-[829] | Value-[2012-12-17]
Key-[830] | Value-[2012-12-18]
Key-[831] | Value-[2012-12-19]
Key-[832] | Value-[2012-12-20]
Key-[833] | Value-[2012-12-21]
Key-[834] | Value-[2012-12-22]
Key-[835] | Value-[2012-12-25]
Key-[836] | Value-[2012-12-26]
Key-[837] | Value-[2012-12-28]
Key-[838] | Value-[2012-12-29]
Key-[839] | Value-[2012-12-30]
Key-[840] | Value-[20125593]
Key-[841] | Value-[2013-01-01]
Key-[842] | Value-[2013-01-02]
Key-[843] | Value-[2013-01-03]
Key-[844] | Value-[2013-01-04]
Key-[845] | Value-[2013-01-05]
Key-[846] | Value-[2013-01-06]
Key-[847] | Value-[2013-01-08]
Key-[848] | Value-[2013-01-09]
Key-[849] | Value-[2013-01-10]
Key-[850] | Value-[2013-01-11]
Key-[851] | Value-[2013-01-12]
Key-[852] | Value-[2013-01-13]
Key-[853] | Value-[2013-01-14]
Key-[854] | Value-[2013-01-15]
Key-[855] | Value-[2013-01-16]
Key-[856] | Value-[2013-01-17]
Key-[857] | Value-[2013-01-18]
Key-[858] | Value-[2013-01-19]
Key-[859] | Value-[2013-01-20]
Key-[860] | Value-[2013-01-21]
Key-[861] | Value-[2013-01-22]
Key-[862] | Value-[2013-01-23]
Key-[863] | Value-[2013-01-24]
Key-[864] | Value-[2013-01-25]
Key-[865] | Value-[2013-01-26]
Key-[866] | Value-[2013-01-27]
Key-[867] | Value-[2013-01-28]
Key-[868] | Value-[2013-01-29]
Key-[869] | Value-[2013-01-30]
Key-[870] | Value-[2013-01-31]
Key-[871] | Value-[2013-02-01]
Key-[872] | Value-[2013-02-04]
Key-[873] | Value-[2013-02-05]
Key-[874] | Value-[2013-02-06]
Key-[875] | Value-[2013-02-07]
Key-[876] | Value-[2013-02-08]
Key-[877] | Value-[2013-02-09]
Key-[878] | Value-[2013-02-10]
Key-[879] | Value-[2013-02-12]
Key-[880] | Value-[2013-02-13]
Key-[881] | Value-[2013-02-14]
Key-[882] | Value-[2013-02-15]
Key-[883] | Value-[2013-02-16]
Key-[884] | Value-[2013-02-18]
Key-[885] | Value-[2013-02-19]
Key-[886] | Value-[2013-02-20]
Key-[887] | Value-[2013-02-21]
Key-[888] | Value-[2013-02-23]
Key-[889] | Value-[2013-02-24]
Key-[890] | Value-[2013-02-25]
Key-[891] | Value-[2013-02-26]
Key-[892] | Value-[2013-02-27]
Key-[893] | Value-[2013-02-28]
Key-[894] | Value-[2013-03-01]
Key-[895] | Value-[2013-03-02]
Key-[896] | Value-[2013-03-03]
Key-[897] | Value-[2013-03-04]
Key-[898] | Value-[2013-03-05]
Key-[899] | Value-[2013-03-06]
Key-[900] | Value-[2013-03-07]
Key-[901] | Value-[2013-03-09]
Key-[902] | Value-[2013-03-10]
Key-[903] | Value-[2013-03-11]
Key-[904] | Value-[2013-03-12]
Key-[905] | Value-[2013-03-13]
Key-[906] | Value-[2013-03-14]
Key-[907] | Value-[2013-03-15]
Key-[908] | Value-[2013-03-16]
Key-[909] | Value-[2013-03-18]
Key-[910] | Value-[2013-03-19]
Key-[911] | Value-[2013-03-20]
Key-[912] | Value-[2013-03-21]
Key-[913] | Value-[2013-03-22]
Key-[914] | Value-[2013-03-23]
Key-[915] | Value-[2013-03-25]
Key-[916] | Value-[2013-03-26]
Key-[917] | Value-[2013-03-27]
Key-[918] | Value-[2013-03-28]
Key-[919] | Value-[2013-03-29]
Key-[920] | Value-[2013-03-30]
Key-[921] | Value-[2013-03-31]
Key-[922] | Value-[2013-04-01]
Key-[923] | Value-[2013-04-02]
Key-[924] | Value-[2013-04-03]
Key-[925] | Value-[2013-04-05]
Key-[926] | Value-[2013-04-06]
Key-[927] | Value-[2013-04-07]
Key-[928] | Value-[2013-04-08]
Key-[929] | Value-[2013-04-09]
Key-[930] | Value-[2013-04-10]
Key-[931] | Value-[2013-04-11]
Key-[932] | Value-[2013-04-12]
Key-[933] | Value-[2013-04-14]
Key-[934] | Value-[2013-04-15]
Key-[935] | Value-[2013-04-16]
Key-[936] | Value-[2013-04-17]
Key-[937] | Value-[2013-04-19]
Key-[938] | Value-[2013-04-20]
Key-[939] | Value-[2013-04-21]
Key-[940] | Value-[2013-04-22]
Key-[941] | Value-[2013-04-23]
Key-[942] | Value-[2013-04-24]
Key-[943] | Value-[2013-04-25]
Key-[944] | Value-[2013-04-26]
Key-[945] | Value-[2013-04-27]
Key-[946] | Value-[2013-04-28]
Key-[947] | Value-[2013-04-29]
Key-[948] | Value-[2013-05-01]
Key-[949] | Value-[2013-05-02]
Key-[950] | Value-[2013-05-03]
Key-[951] | Value-[2013-05-04]
Key-[952] | Value-[2013-05-05]
Key-[953] | Value-[2013-05-06]
Key-[954] | Value-[2013-05-07]
Key-[955] | Value-[2013-05-08]
Key-[956] | Value-[2013-05-09]
Key-[957] | Value-[2013-05-10]
Key-[958] | Value-[2013-05-11]
Key-[959] | Value-[2013-05-12]
Key-[960] | Value-[2013-05-13]
Key-[961] | Value-[2013-05-14]
Key-[962] | Value-[2013-05-15]
Key-[963] | Value-[2013-05-16]
Key-[964] | Value-[2013-05-17]
Key-[965] | Value-[2013-05-18]
Key-[966] | Value-[2013-05-20]
Key-[967] | Value-[2013-05-21]
Key-[968] | Value-[2013-05-22]
Key-[969] | Value-[2013-05-23]
Key-[970] | Value-[2013-05-24]
Key-[971] | Value-[2013-05-26]
Key-[972] | Value-[2013-05-27]
Key-[973] | Value-[2013-05-28]
Key-[974] | Value-[2013-05-29]
Key-[975] | Value-[2013-05-30]
Key-[976] | Value-[2013-05-31]
Key-[977] | Value-[2013-06-01]
Key-[978] | Value-[2013-06-02]
Key-[979] | Value-[2013-06-03]
Key-[980] | Value-[2013-06-04]
Key-[981] | Value-[2013-06-05]
Key-[982] | Value-[2013-06-06]
Key-[983] | Value-[2013-06-07]
Key-[984] | Value-[2013-06-09]
Key-[985] | Value-[2013-06-10]
Key-[986] | Value-[2013-06-11]
Key-[987] | Value-[2013-06-12]
Key-[988] | Value-[2013-06-13]
Key-[989] | Value-[2013-06-14]
Key-[990] | Value-[2013-06-15]
Key-[991] | Value-[2013-06-16]
Key-[992] | Value-[2013-06-17]
Key-[993] | Value-[2013-06-18]
Key-[994] | Value-[2013-06-19]
Key-[995] | Value-[2013-06-20]
Key-[996] | Value-[2013-06-22]
Key-[997] | Value-[2013-06-23]
Key-[998] | Value-[2013-06-24]
Key-[999] | Value-[2013-06-25]
Key-[1000] | Value-[2013-06-26]
Key-[1001] | Value-[2013-06-27]
Key-[1002] | Value-[2013-06-28]
Key-[1003] | Value-[2013-06-29]
Key-[1004] | Value-[2013-06-30]
Key-[1005] | Value-[2013-07-01]
Key-[1006] | Value-[2013-07-02]
Key-[1007] | Value-[2013-07-03]
Key-[1008] | Value-[2013-07-04]
Key-[1009] | Value-[2013-07-05]
Key-[1010] | Value-[2013-07-06]
Key-[1011] | Value-[2013-07-07]
Key-[1012] | Value-[2013-07-09]
Key-[1013] | Value-[2013-07-10]
Key-[1014] | Value-[2013-07-11]
Key-[1015] | Value-[2013-07-12]
Key-[1016] | Value-[2013-07-13]
Key-[1017] | Value-[2013-07-14]
Key-[1018] | Value-[2013-07-15]
Key-[1019] | Value-[2013-07-16]
Key-[1020] | Value-[2013-07-17]
Key-[1021] | Value-[2013-07-18]
Key-[1022] | Value-[2013-07-19]
Key-[1023] | Value-[2013-07-20]
Key-[1024] | Value-[2013-07-21]
Key-[1025] | Value-[2013-07-22]
Key-[1026] | Value-[2013-07-23]
Key-[1027] | Value-[2013-07-25]
Key-[1028] | Value-[2013-07-26]
Key-[1029] | Value-[2013-07-27]
Key-[1030] | Value-[2013-07-28]
Key-[1031] | Value-[2013-07-29]
Key-[1032] | Value-[2013-07-30]
Key-[1033] | Value-[2013-07-31]
Key-[1034] | Value-[2013-08-01]
Key-[1035] | Value-[2013-08-02]
Key-[1036] | Value-[2013-08-03]
Key-[1037] | Value-[2013-08-04]
Key-[1038] | Value-[2013-08-05]
Key-[1039] | Value-[2013-08-08]
Key-[1040] | Value-[2013-08-09]
Key-[1041] | Value-[2013-08-10]
Key-[1042] | Value-[2013-08-11]
Key-[1043] | Value-[2013-08-12]
Key-[1044] | Value-[2013-08-13]
Key-[1045] | Value-[2013-08-15]
Key-[1046] | Value-[2013-08-16]
Key-[1047] | Value-[2013-08-17]
Key-[1048] | Value-[2013-08-18]
Key-[1049] | Value-[2013-08-19]
Key-[1050] | Value-[2013-08-21]
Key-[1051] | Value-[2013-08-22]
Key-[1052] | Value-[2013-08-23]
Key-[1053] | Value-[2013-08-24]
Key-[1054] | Value-[2013-08-25]
Key-[1055] | Value-[2013-08-26]
Key-[1056] | Value-[2013-08-27]
Key-[1057] | Value-[2013-08-29]
Key-[1058] | Value-[2013-08-30]
Key-[1059] | Value-[2013-09-01]
Key-[1060] | Value-[2013-09-02]
Key-[1061] | Value-[2013-09-03]
Key-[1062] | Value-[2013-09-04]
Key-[1063] | Value-[2013-09-05]
Key-[1064] | Value-[2013-09-06]
Key-[1065] | Value-[2013-09-07]
Key-[1066] | Value-[2013-09-08]
Key-[1067] | Value-[2013-09-10]
Key-[1068] | Value-[2013-09-11]
Key-[1069] | Value-[2013-09-13]
Key-[1070] | Value-[2013-09-14]
Key-[1071] | Value-[2013-09-15]
Key-[1072] | Value-[2013-09-16]
Key-[1073] | Value-[2013-09-17]
Key-[1074] | Value-[2013-09-18]
Key-[1075] | Value-[2013-09-19]
Key-[1076] | Value-[2013-09-20]
Key-[1077] | Value-[2013-09-21]
Key-[1078] | Value-[2013-09-22]
Key-[1079] | Value-[2013-09-23]
Key-[1080] | Value-[2013-09-24]
Key-[1081] | Value-[2013-09-25]
Key-[1082] | Value-[2013-09-26]
Key-[1083] | Value-[2013-09-27]
Key-[1084] | Value-[2013-09-28]
Key-[1085] | Value-[2013-09-29]
Key-[1086] | Value-[2013-09-30]
Key-[1087] | Value-[2013-10-01]
Key-[1088] | Value-[2013-10-02]
Key-[1089] | Value-[2013-10-03]
Key-[1090] | Value-[2013-10-04]
Key-[1091] | Value-[2013-10-05]
Key-[1092] | Value-[2013-10-06]
Key-[1093] | Value-[2013-10-07]
Key-[1094] | Value-[2013-10-08]
Key-[1095] | Value-[2013-10-09]
Key-[1096] | Value-[2013-10-10]
Key-[1097] | Value-[2013-10-11]
Key-[1098] | Value-[2013-10-12]
Key-[1099] | Value-[2013-10-13]
Key-[1100] | Value-[2013-10-14]
Key-[1101] | Value-[2013-10-15]
Key-[1102] | Value-[2013-10-16]
Key-[1103] | Value-[2013-10-17]
Key-[1104] | Value-[2013-10-18]
Key-[1105] | Value-[2013-10-19]
Key-[1106] | Value-[2013-10-20]
Key-[1107] | Value-[2013-10-21]
Key-[1108] | Value-[2013-10-22]
Key-[1109] | Value-[2013-10-23]
Key-[1110] | Value-[2013-10-24]
Key-[1111] | Value-[2013-10-25]
Key-[1112] | Value-[2013-10-26]
Key-[1113] | Value-[2013-10-27]
Key-[1114] | Value-[2013-10-28]
Key-[1115] | Value-[2013-10-29]
Key-[1116] | Value-[2013-10-30]
Key-[1117] | Value-[2013-10-31]
Key-[1118] | Value-[2013-11-01]
Key-[1119] | Value-[2013-11-02]
Key-[1120] | Value-[2013-11-03]
Key-[1121] | Value-[2013-11-05]
Key-[1122] | Value-[2013-11-06]
Key-[1123] | Value-[2013-11-07]
Key-[1124] | Value-[2013-11-08]
Key-[1125] | Value-[2013-11-10]
Key-[1126] | Value-[2013-11-11]
Key-[1127] | Value-[2013-11-12]
Key-[1128] | Value-[2013-11-13]
Key-[1129] | Value-[2013-11-14]
Key-[1130] | Value-[2013-11-15]
Key-[1131] | Value-[2013-11-16]
Key-[1132] | Value-[2013-11-17]
Key-[1133] | Value-[2013-11-18]
Key-[1134] | Value-[2013-11-19]
Key-[1135] | Value-[2013-11-20]
Key-[1136] | Value-[2013-11-21]
Key-[1137] | Value-[2013-11-22]
Key-[1138] | Value-[2013-11-23]
Key-[1139] | Value-[2013-11-24]
Key-[1140] | Value-[2013-11-25]
Key-[1141] | Value-[2013-11-26]
Key-[1142] | Value-[2013-11-27]
Key-[1143] | Value-[2013-11-28]
Key-[1144] | Value-[2013-11-29]
Key-[1145] | Value-[2013-12-01]
Key-[1146] | Value-[2013-12-02]
Key-[1147] | Value-[2013-12-03]
Key-[1148] | Value-[2013-12-04]
Key-[1149] | Value-[2013-12-05]
Key-[1150] | Value-[2013-12-06]
Key-[1151] | Value-[2013-12-08]
Key-[1152] | Value-[2013-12-09]
Key-[1153] | Value-[2013-12-11]
Key-[1154] | Value-[2013-12-13]
Key-[1155] | Value-[2013-12-14]
Key-[1156] | Value-[2013-12-15]
Key-[1157] | Value-[2013-12-16]
Key-[1158] | Value-[2013-12-17]
Key-[1159] | Value-[2013-12-18]
Key-[1160] | Value-[2013-12-19]
Key-[1161] | Value-[2013-12-21]
Key-[1162] | Value-[2013-12-22]
Key-[1163] | Value-[2013-12-23]
Key-[1164] | Value-[2013-12-24]
Key-[1165] | Value-[2013-12-25]
Key-[1166] | Value-[2013-12-26]
Key-[1167] | Value-[2013-12-27]
Key-[1168] | Value-[2013-12-29]
Key-[1169] | Value-[2013-12-30]
Key-[1170] | Value-[2014-03-24]
Key-[1171] | Value-[2014-11-22]
Key-[1172] | Value-[2014-12-21]
Key-[1173] | Value-[20144408]
Key-[1174] | Value-[2016-03-07]
Key-[1175] | Value-[2016-05-24]
Key-[1176] | Value-[2016-07-15]
Key-[1177] | Value-[2017-01-20]
Key-[1178] | Value-[2017-04-06]
Key-[1179] | Value-[2017-09-12]
Key-[1180] | Value-[2018-11-22]
Key-[1181] | Value-[2018-12-03]
Key-[1182] | Value-[2018906]
Key-[1183] | Value-[2019-06-14]
Key-[1184] | Value-[2019-07-07]
Key-[1185] | Value-[2019-12-26]
Key-[1186] | Value-[2019349]
Key-[1187] | Value-[202]
Key-[1188] | Value-[20218984]
Key-[1189] | Value-[2023]
Key-[1190] | Value-[20253695]
Key-[1191] | Value-[20262999]
Key-[1192] | Value-[203]
Key-[1193] | Value-[204]
Key-[1194] | Value-[2046274]
Key-[1195] | Value-[20475773]
Key-[1196] | Value-[2049421]
Key-[1197] | Value-[205]
Key-[1198] | Value-[2054959]
Key-[1199] | Value-[206]
Key-[1200] | Value-[2060666]
Key-[1201] | Value-[20635995]
Key-[1202] | Value-[2067837]
Key-[1203] | Value-[20695863]
Key-[1204] | Value-[207]
Key-[1205] | Value-[2070725]
Key-[1206] | Value-[20753269]
Key-[1207] | Value-[2077920]
Key-[1208] | Value-[20783265]
Key-[1209] | Value-[208]
Key-[1210] | Value-[2082695]
Key-[1211] | Value-[20827101]
Key-[1212] | Value-[2084]
Key-[1213] | Value-[209]
Key-[1214] | Value-[20944586]
Key-[1215] | Value-[210]
Key-[1216] | Value-[2102582]
Key-[1217] | Value-[2105386]
Key-[1218] | Value-[2105766]
Key-[1219] | Value-[2107932]
Key-[1220] | Value-[211]
Key-[1221] | Value-[2120442]
Key-[1222] | Value-[21216635]
Key-[1223] | Value-[2129612]
Key-[1224] | Value-[2129841]
Key-[1225] | Value-[213]
Key-[1226] | Value-[21322302]
Key-[1227] | Value-[2135407]
Key-[1228] | Value-[2137875]
Key-[1229] | Value-[2139310]
Key-[1230] | Value-[214]
Key-[1231] | Value-[21451491]
Key-[1232] | Value-[215]
Key-[1233] | Value-[2150141]
Key-[1234] | Value-[2151104]
Key-[1235] | Value-[21516960]
Key-[1236] | Value-[2153069]
Key-[1237] | Value-[21540107]
Key-[1238] | Value-[216]
Key-[1239] | Value-[21625]
Key-[1240] | Value-[217]
Key-[1241] | Value-[21732363]
Key-[1242] | Value-[21733573]
Key-[1243] | Value-[2176724]
Key-[1244] | Value-[2177]
Key-[1245] | Value-[2177085]
Key-[1246] | Value-[218]
Key-[1247] | Value-[2180122]
Key-[1248] | Value-[21842720]
Key-[1249] | Value-[21842798]
Key-[1250] | Value-[2185920]
Key-[1251] | Value-[219]
Key-[1252] | Value-[2197879]
Key-[1253] | Value-[22]
Key-[1254] | Value-[220]
Key-[1255] | Value-[22025363]
Key-[1256] | Value-[2204070]
Key-[1257] | Value-[22049450]
Key-[1258] | Value-[221]
Key-[1259] | Value-[22157906]
Key-[1260] | Value-[222]
Key-[1261] | Value-[22259754]
Key-[1262] | Value-[223]
Key-[1263] | Value-[2236558]
Key-[1264] | Value-[22367688]
Key-[1265] | Value-[2238865]
Key-[1266] | Value-[224]
Key-[1267] | Value-[225]
Key-[1268] | Value-[22561481]
Key-[1269] | Value-[22599648]
Key-[1270] | Value-[226]
Key-[1271] | Value-[2261237]
Key-[1272] | Value-[22634114]
Key-[1273] | Value-[2264292]
Key-[1274] | Value-[2264378]
Key-[1275] | Value-[2267652]
Key-[1276] | Value-[227]
Key-[1277] | Value-[22722737]
Key-[1278] | Value-[2279931]
Key-[1279] | Value-[228]
Key-[1280] | Value-[229]
Key-[1281] | Value-[2295317]
Key-[1282] | Value-[23]
Key-[1283] | Value-[230]
Key-[1284] | Value-[23040894]
Key-[1285] | Value-[2304940]
Key-[1286] | Value-[2305155]
Key-[1287] | Value-[231]
Key-[1288] | Value-[2311077]
Key-[1289] | Value-[23159287]
Key-[1290] | Value-[23177530]
Key-[1291] | Value-[23195178]
Key-[1292] | Value-[232]
Key-[1293] | Value-[2329575]
Key-[1294] | Value-[233]
Key-[1295] | Value-[23324681]
Key-[1296] | Value-[234]
Key-[1297] | Value-[2344042]
Key-[1298] | Value-[2345020]
Key-[1299] | Value-[2348]
Key-[1300] | Value-[235]
Key-[1301] | Value-[2351480]
Key-[1302] | Value-[23558666]
Key-[1303] | Value-[23595951]
Key-[1304] | Value-[236]
Key-[1305] | Value-[2363568]
Key-[1306] | Value-[2366332]
Key-[1307] | Value-[237]
Key-[1308] | Value-[23740492]
Key-[1309] | Value-[238]
Key-[1310] | Value-[23801346]
Key-[1311] | Value-[23836658]
Key-[1312] | Value-[23878362]
Key-[1313] | Value-[239]
Key-[1314] | Value-[2393]
Key-[1315] | Value-[2395678]
Key-[1316] | Value-[24]
Key-[1317] | Value-[240]
Key-[1318] | Value-[24011488]
Key-[1319] | Value-[24047461]
Key-[1320] | Value-[241]
Key-[1321] | Value-[24123576]
Key-[1322] | Value-[2412492]
Key-[1323] | Value-[2418775]
Key-[1324] | Value-[242]
Key-[1325] | Value-[24229045]
Key-[1326] | Value-[2427232]
Key-[1327] | Value-[2428758]
Key-[1328] | Value-[243]
Key-[1329] | Value-[2435133]
Key-[1330] | Value-[24392875]
Key-[1331] | Value-[244]
Key-[1332] | Value-[245]
Key-[1333] | Value-[24510141]
Key-[1334] | Value-[24514373]
Key-[1335] | Value-[2453555]
Key-[1336] | Value-[24547294]
Key-[1337] | Value-[2458]
Key-[1338] | Value-[2462419]
Key-[1339] | Value-[24638]
Key-[1340] | Value-[24651477]
Key-[1341] | Value-[2465721]
Key-[1342] | Value-[2468200]
Key-[1343] | Value-[247]
Key-[1344] | Value-[24708404]
Key-[1345] | Value-[2477666]
Key-[1346] | Value-[24777922]
Key-[1347] | Value-[2478]
Key-[1348] | Value-[248]
Key-[1349] | Value-[24823810]
Key-[1350] | Value-[2486847]
Key-[1351] | Value-[2489748]
Key-[1352] | Value-[249]
Key-[1353] | Value-[24925791]
Key-[1354] | Value-[24972770]
Key-[1355] | Value-[24998835]
Key-[1356] | Value-[25]
Key-[1357] | Value-[250]
Key-[1358] | Value-[25051997]
Key-[1359] | Value-[2505673]
Key-[1360] | Value-[251]
Key-[1361] | Value-[2515904]
Key-[1362] | Value-[25177874]
Key-[1363] | Value-[252]
Key-[1364] | Value-[2524632]
Key-[1365] | Value-[253]
Key-[1366] | Value-[2534535]
Key-[1367] | Value-[2536508]
Key-[1368] | Value-[254]
Key-[1369] | Value-[255]
Key-[1370] | Value-[25502497]
Key-[1371] | Value-[25554299]
Key-[1372] | Value-[256]
Key-[1373] | Value-[25622832]
Key-[1374] | Value-[257]
Key-[1375] | Value-[2571600]
Key-[1376] | Value-[25721290]
Key-[1377] | Value-[2574730]
Key-[1378] | Value-[2576626]
Key-[1379] | Value-[25771504]
Key-[1380] | Value-[258]
Key-[1381] | Value-[25818229]
Key-[1382] | Value-[2584778]
Key-[1383] | Value-[25890244]
Key-[1384] | Value-[259]
Key-[1385] | Value-[2590784]
Key-[1386] | Value-[25941999]
Key-[1387] | Value-[2599302]
Key-[1388] | Value-[26]
Key-[1389] | Value-[260]
Key-[1390] | Value-[26029664]
Key-[1391] | Value-[26055756]
Key-[1392] | Value-[26096905]
Key-[1393] | Value-[261]
Key-[1394] | Value-[2610358]
Key-[1395] | Value-[2610585]
Key-[1396] | Value-[2611416]
Key-[1397] | Value-[26135794]
Key-[1398] | Value-[26141682]
Key-[1399] | Value-[2614647]
Key-[1400] | Value-[26151754]
Key-[1401] | Value-[262]
Key-[1402] | Value-[2624434]
Key-[1403] | Value-[2633751]
Key-[1404] | Value-[2636301]
Key-[1405] | Value-[2640698]
Key-[1406] | Value-[26450]
Key-[1407] | Value-[26461032]
Key-[1408] | Value-[26535195]
Key-[1409] | Value-[2656477]
Key-[1410] | Value-[2659600]
Key-[1411] | Value-[26641146]
Key-[1412] | Value-[2666855]
Key-[1413] | Value-[26674626]
Key-[1414] | Value-[267]
Key-[1415] | Value-[2670464]
Key-[1416] | Value-[268]
Key-[1417] | Value-[2680538]
Key-[1418] | Value-[2682037]
Key-[1419] | Value-[2685]
Key-[1420] | Value-[2685873]
Key-[1421] | Value-[269]
Key-[1422] | Value-[2695923]
Key-[1423] | Value-[26999026]
Key-[1424] | Value-[270]
Key-[1425] | Value-[27021709]
Key-[1426] | Value-[2708]
Key-[1427] | Value-[271]
Key-[1428] | Value-[2717224]
Key-[1429] | Value-[27197344]
Key-[1430] | Value-[272]
Key-[1431] | Value-[2721514]
Key-[1432] | Value-[27252030]
Key-[1433] | Value-[27270551]
Key-[1434] | Value-[273]
Key-[1435] | Value-[27395052]
Key-[1436] | Value-[274]
Key-[1437] | Value-[2743]
Key-[1438] | Value-[27449575]
Key-[1439] | Value-[27480887]
Key-[1440] | Value-[275]
Key-[1441] | Value-[276]
Key-[1442] | Value-[27676695]
Key-[1443] | Value-[27683529]
Key-[1444] | Value-[277]
Key-[1445] | Value-[2773098]
Key-[1446] | Value-[278]
Key-[1447] | Value-[27807844]
Key-[1448] | Value-[2781805]
Key-[1449] | Value-[2783644]
Key-[1450] | Value-[2784377]
Key-[1451] | Value-[279]
Key-[1452] | Value-[27915042]
Key-[1453] | Value-[2792011]
Key-[1454] | Value-[27953041]
Key-[1455] | Value-[28]
Key-[1456] | Value-[280]
Key-[1457] | Value-[2803108]
Key-[1458] | Value-[28036651]
Key-[1459] | Value-[28054468]
Key-[1460] | Value-[281]
Key-[1461] | Value-[28180916]
Key-[1462] | Value-[282]
Key-[1463] | Value-[2822000]
Key-[1464] | Value-[2827872]
Key-[1465] | Value-[28298016]
Key-[1466] | Value-[283]
Key-[1467] | Value-[284]
Key-[1468] | Value-[2845228]
Key-[1469] | Value-[28492026]
Key-[1470] | Value-[285]
Key-[1471] | Value-[286]
Key-[1472] | Value-[28603623]
Key-[1473] | Value-[2861381]
Key-[1474] | Value-[2863411]
Key-[1475] | Value-[287]
Key-[1476] | Value-[28703027]
Key-[1477] | Value-[28717676]
Key-[1478] | Value-[2871939]
Key-[1479] | Value-[28720391]
Key-[1480] | Value-[2873094]
Key-[1481] | Value-[2875483]
Key-[1482] | Value-[28788270]
Key-[1483] | Value-[288]
Key-[1484] | Value-[2883251]
Key-[1485] | Value-[289]
Key-[1486] | Value-[28913867]
Key-[1487] | Value-[2891533]
Key-[1488] | Value-[29]
Key-[1489] | Value-[290]
Key-[1490] | Value-[2905]
Key-[1491] | Value-[29050701]
Key-[1492] | Value-[2906623]
Key-[1493] | Value-[291]
Key-[1494] | Value-[2919179]
Key-[1495] | Value-[2926890]
Key-[1496] | Value-[293]
Key-[1497] | Value-[29312852]
Key-[1498] | Value-[29361924]
Key-[1499] | Value-[294]
Key-[1500] | Value-[29408001]
Key-[1501] | Value-[2949675]
Key-[1502] | Value-[295]
Key-[1503] | Value-[2953639]
Key-[1504] | Value-[2955033]
Key-[1505] | Value-[29564652]
Key-[1506] | Value-[296]
Key-[1507] | Value-[29626021]
Key-[1508] | Value-[2969901]
Key-[1509] | Value-[297]
Key-[1510] | Value-[29728672]
Key-[1511] | Value-[2974359]
Key-[1512] | Value-[2979]
Key-[1513] | Value-[298]
Key-[1514] | Value-[299]
Key-[1515] | Value-[29936816]
Key-[1516] | Value-[2996445]
Key-[1517] | Value-[29968711]
Key-[1518] | Value-[3]
Key-[1519] | Value-[30]
Key-[1520] | Value-[300]
Key-[1521] | Value-[30002550]
Key-[1522] | Value-[3001960]
Key-[1523] | Value-[30032380]
Key-[1524] | Value-[3008551]
Key-[1525] | Value-[301]
Key-[1526] | Value-[3012716]
Key-[1527] | Value-[3012875]
Key-[1528] | Value-[30181166]
Key-[1529] | Value-[302]
