Key-[0] | Value-[0]
Key-[2012-11-10] | Value-[803]
Key-[2012-11-11] | Value-[804]
Key-[2012-11-13] | Value-[805]
Key-[2012-11-14] | Value-[806]
Key-[2012-11-15] | Value-[807]
Key-[2012-11-16] | Value-[808]
Key-[2012-11-18] | Value-[809]
Key-[2012-11-19] | Value-[810]
Key-[2012-11-20] | Value-[811]
Key-[2012-11-21] | Value-[812]
Key-[2012-11-23] | Value-[813]
Key-[2012-11-24] | Value-[814]
Key-[2012-11-27] | Value-[815]
Key-[2012-11-28] | Value-[816]
Key-[2012-11-29] | Value-[817]
Key-[2012-12-01] | Value-[818]
Key-[2012-12-02] | Value-[819]
Key-[2012-12-03] | Value-[820]
Key-[2012-12-04] | Value-[821]
Key-[2012-12-05] | Value-[822]
Key-[2012-12-06] | Value-[823]
Key-[2012-12-07] | Value-[824]
Key-[2012-12-09] | Value-[825]
Key-[2012-12-10] | Value-[826]
Key-[2012-12-13] | Value-[827]
Key-[2012-12-16] | Value-[828]
Key-[2012-12-17] | Value-[829]
Key-[2012-12-18] | Value-[830]
Key-[2012-12-19] | Value-[831]
Key-[2012-12-20] | Value-[832]
Key-[2012-12-21] | Value-[833]
Key-[2012-12-22] | Value-[834]
Key-[2012-12-25] | Value-[835]
Key-[2012-12-26] | Value-[836]
Key-[2012-12-28] | Value-[837]
Key-[2012-12-29] | Value-[838]
Key-[2012-12-30] | Value-[839]
Key-[20125593] | Value-[840]
Key-[2013-01-01] | Value-[841]
Key-[2013-01-02] | Value-[842]
Key-[2013-01-03] | Value-[843]
Key-[2013-01-04] | Value-[844]
Key-[2013-01-05] | Value-[845]
Key-[2013-01-06] | Value-[846]
Key-[2013-01-08] | Value-[847]
Key-[2013-01-09] | Value-[848]
Key-[2013-01-10] | Value-[849]
Key-[2013-01-11] | Value-[850]
Key-[2013-01-12] | Value-[851]
Key-[2013-01-13] | Value-[852]
Key-[2013-01-14] | Value-[853]
Key-[2013-01-15] | Value-[854]
Key-[2013-01-16] | Value-[855]
Key-[2013-01-17] | Value-[856]
Key-[2013-01-18] | Value-[857]
Key-[2013-01-19] | Value-[858]
Key-[2013-01-20] | Value-[859]
Key-[2013-01-21] | Value-[860]
Key-[2013-01-22] | Value-[861]
Key-[2013-01-23] | Value-[862]
Key-[2013-01-24] | Value-[863]
Key-[2013-01-25] | Value-[864]
Key-[2013-01-26] | Value-[865]
Key-[2013-01-27] | Value-[866]
Key-[2013-01-28] | Value-[867]
Key-[2013-01-29] | Value-[868]
Key-[2013-01-30] | Value-[869]
Key-[2013-01-31] | Value-[870]
Key-[2013-02-01] | Value-[871]
Key-[2013-02-04] | Value-[872]
Key-[2013-02-05] | Value-[873]
Key-[2013-02-06] | Value-[874]
Key-[2013-02-07] | Value-[875]
Key-[2013-02-08] | Value-[876]
Key-[2013-02-09] | Value-[877]
Key-[2013-02-10] | Value-[878]
Key-[2013-02-12] | Value-[879]
Key-[2013-02-13] | Value-[880]
Key-[2013-02-14] | Value-[881]
Key-[2013-02-15] | Value-[882]
Key-[2013-02-16] | Value-[883]
Key-[2013-02-18] | Value-[884]
Key-[2013-02-19] | Value-[885]
Key-[2013-02-20] | Value-[886]
Key-[2013-02-21] | Value-[887]
Key-[2013-02-23] | Value-[888]
Key-[2013-02-24] | Value-[889]
Key-[2013-02-25] | Value-[890]
Key-[2013-02-26] | Value-[891]
Key-[2013-02-27] | Value-[892]
Key-[2013-02-28] | Value-[893]
Key-[2013-03-01] | Value-[894]
Key-[2013-03-02] | Value-[895]
Key-[2013-03-03] | Value-[896]
Key-[2013-03-04] | Value-[897]
Key-[2013-03-05] | Value-[898]
Key-[2013-03-06] | Value-[899]
Key-[2013-03-07] | Value-[900]
Key-[2013-03-09] | Value-[901]
Key-[2013-03-10] | Value-[902]
Key-[2013-03-11] | Value-[903]
Key-[2013-03-12] | Value-[904]
Key-[2013-03-13] | Value-[905]
Key-[2013-03-14] | Value-[906]
Key-[2013-03-15] | Value-[907]
Key-[2013-03-16] | Value-[908]
Key-[2013-03-18] | Value-[909]
Key-[2013-03-19] | Value-[910]
Key-[2013-03-20] | Value-[911]
Key-[2013-03-21] | Value-[912]
Key-[2013-03-22] | Value-[913]
Key-[2013-03-23] | Value-[914]
Key-[2013-03-25] | Value-[915]
Key-[2013-03-26] | Value-[916]
Key-[2013-03-27] | Value-[917]
Key-[2013-03-28] | Value-[918]
Key-[2013-03-29] | Value-[919]
Key-[2013-03-30] | Value-[920]
Key-[2013-03-31] | Value-[921]
Key-[2013-04-01] | Value-[922]
Key-[2013-04-02] | Value-[923]
Key-[2013-04-03] | Value-[924]
Key-[2013-04-05] | Value-[925]
Key-[2013-04-06] | Value-[926]
Key-[2013-04-07] | Value-[927]
Key-[2013-04-08] | Value-[928]
Key-[2013-04-09] | Value-[929]
Key-[2013-04-10] | Value-[930]
Key-[2013-04-11] | Value-[931]
Key-[2013-04-12] | Value-[932]
Key-[2013-04-14] | Value-[933]
Key-[2013-04-15] | Value-[934]
Key-[2013-04-16] | Value-[935]
Key-[2013-04-17] | Value-[936]
Key-[2013-04-19] | Value-[937]
Key-[2013-04-20] | Value-[938]
Key-[2013-04-21] | Value-[939]
Key-[2013-04-22] | Value-[940]
Key-[2013-04-23] | Value-[941]
Key-[2013-04-24] | Value-[942]
Key-[2013-04-25] | Value-[943]
Key-[2013-04-26] | Value-[944]
Key-[2013-04-27] | Value-[945]
Key-[2013-04-28] | Value-[946]
Key-[2013-04-29] | Value-[947]
Key-[2013-05-01] | Value-[948]
Key-[2013-05-02] | Value-[949]
Key-[2013-05-03] | Value-[950]
Key-[2013-05-04] | Value-[951]
Key-[2013-05-05] | Value-[952]
Key-[2013-05-06] | Value-[953]
Key-[2013-05-07] | Value-[954]
Key-[2013-05-08] | Value-[955]
Key-[2013-05-09] | Value-[956]
Key-[2013-05-10] | Value-[957]
Key-[2013-05-11] | Value-[958]
Key-[2013-05-12] | Value-[959]
Key-[2013-05-13] | Value-[960]
Key-[2013-05-14] | Value-[961]
Key-[2013-05-15] | Value-[962]
Key-[2013-05-16] | Value-[963]
Key-[2013-05-17] | Value-[964]
Key-[2013-05-18] | Value-[965]
Key-[2013-05-20] | Value-[966]
Key-[2013-05-21] | Value-[967]
Key-[2013-05-22] | Value-[968]
Key-[2013-05-23] | Value-[969]
Key-[2013-05-24] | Value-[970]
Key-[2013-05-26] | Value-[971]
Key-[2013-05-27] | Value-[972]
Key-[2013-05-28] | Value-[973]
Key-[2013-05-29] | Value-[974]
Key-[2013-05-30] | Value-[975]
Key-[2013-05-31] | Value-[976]
Key-[2013-06-01] | Value-[977]
Key-[2013-06-02] | Value-[978]
Key-[2013-06-03] | Value-[979]
Key-[2013-06-04] | Value-[980]
Key-[2013-06-05] | Value-[981]
Key-[2013-06-06] | Value-[982]
Key-[2013-06-07] | Value-[983]
Key-[2013-06-09] | Value-[984]
Key-[2013-06-10] | Value-[985]
Key-[2013-06-11] | Value-[986]
Key-[2013-06-12] | Value-[987]
Key-[2013-06-13] | Value-[988]
Key-[2013-06-14] | Value-[989]
Key-[2013-06-15] | Value-[990]
Key-[2013-06-16] | Value-[991]
Key-[2013-06-17] | Value-[992]
Key-[2013-06-18] | Value-[993]
Key-[2013-06-19] | Value-[994]
Key-[2013-06-20] | Value-[995]
Key-[2013-06-22] | Value-[996]
Key-[2013-06-23] | Value-[997]
Key-[2013-06-24] | Value-[998]
Key-[2013-06-25] | Value-[999]
Key-[2013-06-26] | Value-[1000]
Key-[2013-06-27] | Value-[1001]
Key-[2013-06-28] | Value-[1002]
Key-[2013-06-29] | Value-[1003]
Key-[2013-06-30] | Value-[1004]
Key-[2013-07-01] | Value-[1005]
Key-[2013-07-02] | Value-[1006]
Key-[2013-07-03] | Value-[1007]
Key-[2013-07-04] | Value-[1008]
Key-[2013-07-05] | Value-[1009]
Key-[2013-07-06] | Value-[1010]
Key-[2013-07-07] | Value-[1011]
Key-[2013-07-09] | Value-[1012]
Key-[2013-07-10] | Value-[1013]
Key-[2013-07-11] | Value-[1014]
Key-[2013-07-12] | Value-[1015]
Key-[2013-07-13] | Value-[1016]
Key-[2013-07-14] | Value-[1017]
Key-[2013-07-15] | Value-[1018]
Key-[2013-07-16] | Value-[1019]
Key-[2013-07-17] | Value-[1020]
Key-[2013-07-18] | Value-[1021]
Key-[2013-07-19] | Value-[1022]
Key-[2013-07-20] | Value-[1023]
Key-[2013-07-21] | Value-[1024]
Key-[2013-07-22] | Value-[1025]
Key-[2013-07-23] | Value-[1026]
Key-[2013-07-25] | Value-[1027]
Key-[2013-07-26] | Value-[1028]
Key-[2013-07-27] | Value-[1029]
Key-[2013-07-28] | Value-[1030]
Key-[2013-07-29] | Value-[1031]
Key-[2013-07-30] | Value-[1032]
Key-[2013-07-31] | Value-[1033]
Key-[2013-08-01] | Value-[1034]
Key-[2013-08-02] | Value-[1035]
Key-[2013-08-03] | Value-[1036]
Key-[2013-08-04] | Value-[1037]
Key-[2013-08-05] | Value-[1038]
Key-[2013-08-08] | Value-[1039]
Key-[2013-08-09] | Value-[1040]
Key-[2013-08-10] | Value-[1041]
Key-[2013-08-11] | Value-[1042]
Key-[2013-08-12] | Value-[1043]
Key-[2013-08-13] | Value-[1044]
Key-[2013-08-15] | Value-[1045]
Key-[2013-08-16] | Value-[1046]
Key-[2013-08-17] | Value-[1047]
Key-[2013-08-18] | Value-[1048]
Key-[2013-08-19] | Value-[1049]
Key-[2013-08-21] | Value-[1050]
Key-[2013-08-22] | Value-[1051]
Key-[2013-08-23] | Value-[1052]
Key-[2013-08-24] | Value-[1053]
Key-[2013-08-25] | Value-[1054]
Key-[2013-08-26] | Value-[1055]
Key-[2013-08-27] | Value-[1056]
Key-[2013-08-29] | Value-[1057]
Key-[2013-08-30] | Value-[1058]
Key-[2013-09-01] | Value-[1059]
Key-[2013-09-02] | Value-[1060]
Key-[2013-09-03] | Value-[1061]
Key-[2013-09-04] | Value-[1062]
Key-[2013-09-05] | Value-[1063]
Key-[2013-09-06] | Value-[1064]
Key-[2013-09-07] | Value-[1065]
Key-[2013-09-08] | Value-[1066]
Key-[2013-09-10] | Value-[1067]
Key-[2013-09-11] | Value-[1068]
Key-[2013-09-13] | Value-[1069]
Key-[2013-09-14] | Value-[1070]
Key-[2013-09-15] | Value-[1071]
Key-[2013-09-16] | Value-[1072]
Key-[2013-09-17] | Value-[1073]
Key-[2013-09-18] | Value-[1074]
Key-[2013-09-19] | Value-[1075]
Key-[2013-09-20] | Value-[1076]
Key-[2013-09-21] | Value-[1077]
Key-[2013-09-22] | Value-[1078]
Key-[2013-09-23] | Value-[1079]
Key-[2013-09-24] | Value-[1080]
Key-[2013-09-25] | Value-[1081]
Key-[2013-09-26] | Value-[1082]
Key-[2013-09-27] | Value-[1083]
Key-[2013-09-28] | Value-[1084]
Key-[2013-09-29] | Value-[1085]
Key-[2013-09-30] | Value-[1086]
Key-[2013-10-01] | Value-[1087]
Key-[2013-10-02] | Value-[1088]
Key-[2013-10-03] | Value-[1089]
Key-[2013-10-04] | Value-[1090]
Key-[2013-10-05] | Value-[1091]
Key-[2013-10-06] | Value-[1092]
Key-[2013-10-07] | Value-[1093]
Key-[2013-10-08] | Value-[1094]
Key-[2013-10-09] | Value-[1095]
Key-[2013-10-10] | Value-[1096]
Key-[2013-10-11] | Value-[1097]
Key-[2013-10-12] | Value-[1098]
Key-[2013-10-13] | Value-[1099]
Key-[2013-10-14] | Value-[1100]
Key-[2013-10-15] | Value-[1101]
Key-[2013-10-16] | Value-[1102]
Key-[2013-10-17] | Value-[1103]
Key-[2013-10-18] | Value-[1104]
Key-[2013-10-19] | Value-[1105]
Key-[2013-10-20] | Value-[1106]
Key-[2013-10-21] | Value-[1107]
Key-[2013-10-22] | Value-[1108]
Key-[2013-10-23] | Value-[1109]
Key-[2013-10-24] | Value-[1110]
Key-[2013-10-25] | Value-[1111]
Key-[2013-10-26] | Value-[1112]
Key-[2013-10-27] | Value-[1113]
Key-[2013-10-28] | Value-[1114]
Key-[2013-10-29] | Value-[1115]
Key-[2013-10-30] | Value-[1116]
Key-[2013-10-31] | Value-[1117]
Key-[2013-11-01] | Value-[1118]
Key-[2013-11-02] | Value-[1119]
Key-[2013-11-03] | Value-[1120]
Key-[2013-11-05] | Value-[1121]
Key-[2013-11-06] | Value-[1122]
Key-[2013-11-07] | Value-[1123]
Key-[2013-11-08] | Value-[1124]
Key-[2013-11-10] | Value-[1125]
Key-[2013-11-11] | Value-[1126]
Key-[2013-11-12] | Value-[1127]
Key-[2013-11-13] | Value-[1128]
Key-[2013-11-14] | Value-[1129]
Key-[2013-11-15] | Value-[1130]
Key-[2013-11-16] | Value-[1131]
Key-[2013-11-17] | Value-[1132]
Key-[2013-11-18] | Value-[1133]
Key-[2013-11-19] | Value-[1134]
Key-[2013-11-20] | Value-[1135]
Key-[2013-11-21] | Value-[1136]
Key-[2013-11-22] | Value-[1137]
Key-[2013-11-23] | Value-[1138]
Key-[2013-11-24] | Value-[1139]
Key-[2013-11-25] | Value-[1140]
Key-[2013-11-26] | Value-[1141]
Key-[2013-11-27] | Value-[1142]
Key-[2013-11-28] | Value-[1143]
Key-[2013-11-29] | Value-[1144]
Key-[2013-12-01] | Value-[1145]
Key-[2013-12-02] | Value-[1146]
Key-[2013-12-03] | Value-[1147]
Key-[2013-12-04] | Value-[1148]
Key-[2013-12-05] | Value-[1149]
Key-[2013-12-06] | Value-[1150]
Key-[2013-12-08] | Value-[1151]
Key-[2013-12-09] | Value-[1152]
Key-[2013-12-11] | Value-[1153]
Key-[2013-12-13] | Value-[1154]
Key-[2013-12-14] | Value-[1155]
Key-[2013-12-15] | Value-[1156]
Key-[2013-12-16] | Value-[1157]
Key-[2013-12-17] | Value-[1158]
Key-[2013-12-18] | Value-[1159]
Key-[2013-12-19] | Value-[1160]
Key-[2013-12-21] | Value-[1161]
Key-[2013-12-22] | Value-[1162]
Key-[2013-12-23] | Value-[1163]
Key-[2013-12-24] | Value-[1164]
Key-[2013-12-25] | Value-[1165]
Key-[2013-12-26] | Value-[1166]
Key-[2013-12-27] | Value-[1167]
Key-[2013-12-29] | Value-[1168]
Key-[2013-12-30] | Value-[1169]
Key-[2014-03-24] | Value-[1170]
Key-[2014-11-22] | Value-[1171]
Key-[2014-12-21] | Value-[1172]
Key-[20144408] | Value-[1173]
Key-[2016-03-07] | Value-[1174]
Key-[2016-05-24] | Value-[1175]
Key-[2016-07-15] | Value-[1176]
Key-[2017-01-20] | Value-[1177]
Key-[2017-04-06] | Value-[1178]
Key-[2017-09-12] | Value-[1179]
Key-[2018-11-22] | Value-[1180]
Key-[2018-12-03] | Value-[1181]
Key-[2018906] | Value-[1182]
Key-[2019-06-14] | Value-[1183]
Key-[2019-07-07] | Value-[1184]
Key-[2019-12-26] | Value-[1185]
Key-[2019349] | Value-[1186]
Key-[202] | Value-[1187]
Key-[20218984] | Value-[1188]
Key-[2023] | Value-[1189]
Key-[20253695] | Value-[1190]
Key-[20262999] | Value-[1191]
Key-[203] | Value-[1192]
Key-[204] | Value-[1193]
Key-[2046274] | Value-[1194]
Key-[20475773] | Value-[1195]
Key-[2049421] | Value-[1196]
Key-[205] | Value-[1197]
Key-[2054959] | Value-[1198]
Key-[206] | Value-[1199]
Key-[2060666] | Value-[1200]
Key-[20635995] | Value-[1201]
Key-[2067837] | Value-[1202]
Key-[20695863] | Value-[1203]
Key-[207] | Value-[1204]
Key-[2070725] | Value-[1205]
Key-[20753269] | Value-[1206]
Key-[2077920] | Value-[1207]
Key-[20783265] | Value-[1208]
Key-[208] | Value-[1209]
Key-[2082695] | Value-[1210]
Key-[20827101] | Value-[1211]
Key-[2084] | Value-[1212]
Key-[209] | Value-[1213]
Key-[20944586] | Value-[1214]
Key-[210] | Value-[1215]
Key-[2102582] | Value-[1216]
Key-[2105386] | Value-[1217]
Key-[2105766] | Value-[1218]
Key-[2107932] | Value-[1219]
Key-[211] | Value-[1220]
Key-[2120442] | Value-[1221]
Key-[21216635] | Value-[1222]
Key-[2129612] | Value-[1223]
Key-[2129841] | Value-[1224]
Key-[213] | Value-[1225]
Key-[21322302] | Value-[1226]
Key-[2135407] | Value-[1227]
Key-[2137875] | Value-[1228]
Key-[2139310] | Value-[1229]
Key-[214] | Value-[1230]
Key-[21451491] | Value-[1231]
Key-[215] | Value-[1232]
Key-[2150141] | Value-[1233]
Key-[2151104] | Value-[1234]
Key-[21516960] | Value-[1235]
Key-[2153069] | Value-[1236]
Key-[21540107] | Value-[1237]
Key-[216] | Value-[1238]
Key-[21625] | Value-[1239]
Key-[217] | Value-[1240]
Key-[21732363] | Value-[1241]
Key-[21733573] | Value-[1242]
Key-[2176724] | Value-[1243]
Key-[2177] | Value-[1244]
Key-[2177085] | Value-[1245]
Key-[218] | Value-[1246]
Key-[2180122] | Value-[1247]
Key-[21842720] | Value-[1248]
Key-[21842798] | Value-[1249]
Key-[2185920] | Value-[1250]
Key-[219] | Value-[1251]
Key-[2197879] | Value-[1252]
Key-[22] | Value-[1253]
Key-[220] | Value-[1254]
Key-[22025363] | Value-[1255]
Key-[2204070] | Value-[1256]
Key-[22049450] | Value-[1257]
Key-[221] | Value-[1258]
Key-[22157906] | Value-[1259]
Key-[222] | Value-[1260]
Key-[22259754] | Value-[1261]
Key-[223] | Value-[1262]
Key-[2236558] | Value-[1263]
Key-[22367688] | Value-[1264]
Key-[2238865] | Value-[1265]
Key-[224] | Value-[1266]
Key-[225] | Value-[1267]
Key-[22561481] | Value-[1268]
Key-[22599648] | Value-[1269]
Key-[226] | Value-[1270]
Key-[2261237] | Value-[1271]
Key-[22634114] | Value-[1272]
Key-[2264292] | Value-[1273]
Key-[2264378] | Value-[1274]
Key-[2267652] | Value-[1275]
Key-[227] | Value-[1276]
Key-[22722737] | Value-[1277]
Key-[2279931] | Value-[1278]
Key-[228] | Value-[1279]
Key-[229] | Value-[1280]
Key-[2295317] | Value-[1281]
Key-[23] | Value-[1282]
Key-[230] | Value-[1283]
Key-[23040894] | Value-[1284]
Key-[2304940] | Value-[1285]
Key-[2305155] | Value-[1286]
Key-[231] | Value-[1287]
Key-[2311077] | Value-[1288]
Key-[23159287] | Value-[1289]
Key-[23177530] | Value-[1290]
Key-[23195178] | Value-[1291]
Key-[232] | Value-[1292]
Key-[2329575] | Value-[1293]
Key-[233] | Value-[1294]
Key-[23324681] | Value-[1295]
Key-[234] | Value-[1296]
Key-[2344042] | Value-[1297]
Key-[2345020] | Value-[1298]
Key-[2348] | Value-[1299]
Key-[235] | Value-[1300]
Key-[2351480] | Value-[1301]
Key-[23558666] | Value-[1302]
Key-[23595951] | Value-[1303]
Key-[236] | Value-[1304]
Key-[2363568] | Value-[1305]
Key-[2366332] | Value-[1306]
Key-[237] | Value-[1307]
Key-[23740492] | Value-[1308]
Key-[238] | Value-[1309]
Key-[23801346] | Value-[1310]
Key-[23836658] | Value-[1311]
Key-[23878362] | Value-[1312]
Key-[239] | Value-[1313]
Key-[2393] | Value-[1314]
Key-[2395678] | Value-[1315]
Key-[24] | Value-[1316]
Key-[240] | Value-[1317]
Key-[24011488] | Value-[1318]
Key-[24047461] | Value-[1319]
Key-[241] | Value-[1320]
Key-[24123576] | Value-[1321]
Key-[2412492] | Value-[1322]
Key-[2418775] | Value-[1323]
Key-[242] | Value-[1324]
Key-[24229045] | Value-[1325]
Key-[2427232] | Value-[1326]
Key-[2428758] | Value-[1327]
Key-[243] | Value-[1328]
Key-[2435133] | Value-[1329]
Key-[24392875] | Value-[1330]
Key-[244] | Value-[1331]
Key-[245] | Value-[1332]
Key-[24510141] | Value-[1333]
Key-[24514373] | Value-[1334]
Key-[2453555] | Value-[1335]
Key-[24547294] | Value-[1336]
Key-[2458] | Value-[1337]
Key-[2462419] | Value-[1338]
Key-[24638] | Value-[1339]
Key-[24651477] | Value-[1340]
Key-[2465721] | Value-[1341]
Key-[2468200] | Value-[1342]
Key-[247] | Value-[1343]
Key-[24708404] | Value-[1344]
Key-[2477666] | Value-[1345]
Key-[24777922] | Value-[1346]
Key-[2478] | Value-[1347]
Key-[248] | Value-[1348]
Key-[24823810] | Value-[1349]
Key-[2486847] | Value-[1350]
Key-[2489748] | Value-[1351]
Key-[249] | Value-[1352]
Key-[24925791] | Value-[1353]
Key-[24972770] | Value-[1354]
Key-[24998835] | Value-[1355]
Key-[25] | Value-[1356]
Key-[250] | Value-[1357]
Key-[25051997] | Value-[1358]
Key-[2505673] | Value-[1359]
Key-[251] | Value-[1360]
Key-[2515904] | Value-[1361]
Key-[25177874] | Value-[1362]
Key-[252] | Value-[1363]
Key-[2524632] | Value-[1364]
Key-[253] | Value-[1365]
Key-[2534535] | Value-[1366]
Key-[2536508] | Value-[1367]
Key-[254] | Value-[1368]
Key-[255] | Value-[1369]
Key-[25502497] | Value-[1370]
Key-[25554299] | Value-[1371]
Key-[256] | Value-[1372]
Key-[25622832] | Value-[1373]
Key-[257] | Value-[1374]
Key-[2571600] | Value-[1375]
Key-[25721290] | Value-[1376]
Key-[2574730] | Value-[1377]
Key-[2576626] | Value-[1378]
Key-[25771504] | Value-[1379]
Key-[258] | Value-[1380]
Key-[25818229] | Value-[1381]
Key-[2584778] | Value-[1382]
Key-[25890244] | Value-[1383]
Key-[259] | Value-[1384]
Key-[2590784] | Value-[1385]
Key-[25941999] | Value-[1386]
Key-[2599302] | Value-[1387]
Key-[26] | Value-[1388]
Key-[260] | Value-[1389]
Key-[26029664] | Value-[1390]
Key-[26055756] | Value-[1391]
Key-[26096905] | Value-[1392]
Key-[261] | Value-[1393]
Key-[2610358] | Value-[1394]
Key-[2610585] | Value-[1395]
Key-[2611416] | Value-[1396]
Key-[26135794] | Value-[1397]
Key-[26141682] | Value-[1398]
Key-[2614647] | Value-[1399]
Key-[26151754] | Value-[1400]
Key-[262] | Value-[1401]
Key-[2624434] | Value-[1402]
Key-[2633751] | Value-[1403]
Key-[2636301] | Value-[1404]
Key-[2640698] | Value-[1405]
Key-[26450] | Value-[1406]
Key-[26461032] | Value-[1407]
Key-[26535195] | Value-[1408]
Key-[2656477] | Value-[1409]
Key-[2659600] | Value-[1410]
Key-[26641146] | Value-[1411]
Key-[2666855] | Value-[1412]
Key-[26674626] | Value-[1413]
Key-[267] | Value-[1414]
Key-[2670464] | Value-[1415]
Key-[268] | Value-[1416]
Key-[2680538] | Value-[1417]
Key-[2682037] | Value-[1418]
Key-[2685] | Value-[1419]
Key-[2685873] | Value-[1420]
Key-[269] | Value-[1421]
Key-[2695923] | Value-[1422]
Key-[26999026] | Value-[1423]
Key-[270] | Value-[1424]
Key-[27021709] | Value-[1425]
Key-[2708] | Value-[1426]
Key-[271] | Value-[1427]
Key-[2717224] | Value-[1428]
Key-[27197344] | Value-[1429]
Key-[272] | Value-[1430]
Key-[2721514] | Value-[1431]
Key-[27252030] | Value-[1432]
Key-[27270551] | Value-[1433]
Key-[273] | Value-[1434]
Key-[27395052] | Value-[1435]
Key-[274] | Value-[1436]
Key-[2743] | Value-[1437]
Key-[27449575] | Value-[1438]
Key-[27480887] | Value-[1439]
Key-[275] | Value-[1440]
Key-[276] | Value-[1441]
Key-[27676695] | Value-[1442]
Key-[27683529] | Value-[1443]
Key-[277] | Value-[1444]
Key-[2773098] | Value-[1445]
Key-[278] | Value-[1446]
Key-[27807844] | Value-[1447]
Key-[2781805] | Value-[1448]
Key-[2783644] | Value-[1449]
Key-[2784377] | Value-[1450]
Key-[279] | Value-[1451]
Key-[27915042] | Value-[1452]
Key-[2792011] | Value-[1453]
Key-[27953041] | Value-[1454]
Key-[28] | Value-[1455]
Key-[280] | Value-[1456]
Key-[2803108] | Value-[1457]
Key-[28036651] | Value-[1458]
Key-[28054468] | Value-[1459]
Key-[281] | Value-[1460]
Key-[28180916] | Value-[1461]
Key-[282] | Value-[1462]
Key-[2822000] | Value-[1463]
Key-[2827872] | Value-[1464]
Key-[28298016] | Value-[1465]
Key-[283] | Value-[1466]
Key-[284] | Value-[1467]
Key-[2845228] | Value-[1468]
Key-[28492026] | Value-[1469]
Key-[285] | Value-[1470]
Key-[286] | Value-[1471]
Key-[28603623] | Value-[1472]
Key-[2861381] | Value-[1473]
Key-[2863411] | Value-[1474]
Key-[287] | Value-[1475]
Key-[28703027] | Value-[1476]
Key-[28717676] | Value-[1477]
Key-[2871939] | Value-[1478]
Key-[28720391] | Value-[1479]
Key-[2873094] | Value-[1480]
Key-[2875483] | Value-[1481]
Key-[28788270] | Value-[1482]
Key-[288] | Value-[1483]
Key-[2883251] | Value-[1484]
Key-[289] | Value-[1485]
Key-[28913867] | Value-[1486]
Key-[2891533] | Value-[1487]
Key-[29] | Value-[1488]
Key-[290] | Value-[1489]
Key-[2905] | Value-[1490]
Key-[29050701] | Value-[1491]
Key-[2906623] | Value-[1492]
Key-[291] | Value-[1493]
Key-[2919179] | Value-[1494]
Key-[2926890] | Value-[1495]
Key-[293] | Value-[1496]
Key-[29312852] | Value-[1497]
Key-[29361924] | Value-[1498]
Key-[294] | Value-[1499]
Key-[29408001] | Value-[1500]
Key-[2949675] | Value-[1501]
Key-[295] | Value-[1502]
Key-[2953639] | Value-[1503]
Key-[2955033] | Value-[1504]
Key-[29564652] | Value-[1505]
Key-[296] | Value-[1506]
Key-[29626021] | Value-[1507]
Key-[2969901] | Value-[1508]
Key-[297] | Value-[1509]
Key-[29728672] | Value-[1510]
Key-[2974359] | Value-[1511]
Key-[2979] | Value-[1512]
Key-[298] | Value-[1513]
Key-[299] | Value-[1514]
Key-[29936816] | Value-[1515]
Key-[2996445] | Value-[1516]
Key-[29968711] | Value-[1517]
Key-[3] | Value-[1518]
Key-[30] | Value-[1519]
Key-[300] | Value-[1520]
Key-[30002550] | Value-[1521]
Key-[3001960] | Value-[1522]
Key-[30032380] | Value-[1523]
Key-[3008551] | Value-[1524]
Key-[301] | Value-[1525]
Key-[3012716] | Value-[1526]
Key-[3012875] | Value-[1527]
Key-[30181166] | Value-[1528]
Key-[302] | Value-[1529]
